.pkg: _optional_hooks> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: get_requires_for_build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
cover: install_package> python -m pip install -chttps://releases.openstack.org/constraints/upper/master --force-reinstall --no-deps /opt/stack/cinder/.tox/.tmp/package/3/cinder-22.1.0.dev478-0.editable-py3-none-any.whl
cover: commands[0]> stestr run
{0} cinder.tests.unit.scheduler.test_host_filters.CapacityFilterTestCase.test_filter_thin_true_passes2 [0.035029s] ... ok
{13} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_initialize_policy_7_project_foo [0.116958s] ... ok
{4} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_begin_detaching_policy_4_project_admin [0.116212s] ... ok
{7} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_initialize_policy_5_project_member [0.128060s] ... ok
{3} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_force_delete_policy_8_other_project_member [0.114834s] ... ok
{0} cinder.tests.unit.scheduler.test_host_filters.ExtraSpecsOpsTestCase.test_extra_specs_matches_simple_4 [0.033079s] ... ok
{14} cinder.tests.unit.policies.test_volume_access.VolumeTypeAccessListProjectsPolicySecureRbacTest.test_type_access_who_policy_5_project_member [0.083182s] ... ok
{10} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicySecureRbacTest.test_create_policy_4_project_admin [0.146113s] ... ok
{2} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_extend_policy_2_legacy_owner [0.147942s] ... ok
{0} cinder.tests.unit.scheduler.test_host_filters.ExtraSpecsOpsTestCase.test_extra_specs_matches_with_op_seq_4 [0.035454s] ... ok
{12} cinder.tests.unit.policies.test_volume.VolumesPolicyTest.test_get_all_volumes_policy_4_project_admin [0.108896s] ... ok
{0} cinder.tests.unit.scheduler.test_host_filters.InstanceLocalityFilterTestCase.test_invalid_uuid [0.037101s] ... ok
{13} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_migrate_policy_8_other_project_member [0.115595s] ... ok
{0} cinder.tests.unit.scheduler.test_host_manager.BackendStateTestCase.test_append_backend_info_custom_capabilities [0.034534s] ... ok
{10} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicySecureRbacTest.test_delete_policy_2_legacy_owner [0.106252s] ... ok
{3} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_initialize_policy_6_project_reader [0.123359s] ... ok
{7} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_initialize_policy_6_project_reader [0.133505s] ... ok
{14} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_begin_detaching_policy_3_system_admin [0.118020s] ... ok
{4} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_extend_attached_policy_4_project_admin [0.163224s] ... ok
{0} cinder.tests.unit.scheduler.test_rpcapi.SchedulerRPCAPITestCase.test_cleanup_too_old_2_work_cleanup [0.040465s] ... ok
{2} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_reserve_policy_6_project_reader [0.165623s] ... ok
{0} cinder.tests.unit.scheduler.test_rpcapi.SchedulerRPCAPITestCase.test_create_volume_2_3_10 [0.041819s] ... ok
{10} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicySecureRbacTest.test_delete_policy_9_other_project_reader [0.108884s] ... ok
{13} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_revert_policy_6_project_reader [0.136674s] ... ok
{14} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_begin_detaching_policy_8_other_project_member [0.112150s] ... ok
{7} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_migrate_policy_8_other_project_member [0.114656s] ... ok
{0} cinder.tests.unit.scheduler.test_scheduler.SchedulerManagerTestCase.test_create_backup [0.050623s] ... ok
{3} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_migrate_complete_policy_1_legacy_admin [0.141778s] ... ok
{0} cinder.tests.unit.scheduler.test_scheduler.SchedulerManagerTestCase.test_manage_existing_snapshot [0.047270s] ... ok
{4} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_extend_attached_policy_6_project_reader [0.170150s] ... ok
{0} cinder.tests.unit.scheduler.test_stochastic_weight_handler.StochasticWeightHandlerTestCase.test_get_weighed_objects_correct_07__0_6___B__ [0.032804s] ... ok
{10} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicySecureRbacTest.test_get_policy_2_legacy_owner [0.109755s] ... ok
{13} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_update_readonly_policy_9_other_project_reader [0.113319s] ... ok
{14} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_force_delete_policy_3_system_admin [0.124873s] ... ok
{7} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_revert_policy_9_other_project_reader [0.124548s] ... ok
{0} cinder.tests.unit.targets.test_base_iscsi_driver.TestBaseISCSITargetDriver.test_abc_methods_not_present_fails [0.046776s] ... ok
{2} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_retype_policy_4_project_admin [0.188862s] ... ok
{3} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_migrate_complete_policy_7_project_foo [0.133334s] ... ok
{0} cinder.tests.unit.targets.test_scst_driver.TestSCSTAdmDriver.test_iscsi_location [0.036264s] ... ok
{0} cinder.tests.unit.test_api_urlmap.TestParseFunctions.test_parse_options_header_without_value [0.034269s] ... ok
{10} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicySecureRbacTest.test_get_policy_3_system_admin [0.109553s] ... ok
{7} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_roll_detaching_policy_9_other_project_reader [0.111946s] ... ok
{0} cinder.tests.unit.test_api_urlmap.TestUrlMapFactory.test_not_found_app_is_none [0.035860s] ... ok
{4} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_extend_attached_policy_7_project_foo [0.168488s] ... ok
{13} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_upload_public_policy_1_legacy_admin [0.139844s] ... ok
{14} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_migrate_policy_6_project_reader [0.118551s] ... ok
{2} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_roll_detaching_policy_5_project_member [0.118511s] ... ok
{0} cinder.tests.unit.test_cleanable_manager.TestCleanableManager.test_do_cleanup_keep_worker [0.061465s] ... ok
{15} cinder.tests.unit.policies.test_volume_actions.VolumeProtectionTests.test_owner_cannot_extend_attached_volume_for_others [0.872443s] ... ok
{3} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_reset_policy_2_legacy_owner [0.150812s] ... ok
{5} cinder.tests.unit.policies.test_volume_actions.VolumeProtectionTests.test_owner_can_update_readonly [1.257608s] ... ok
{0} cinder.tests.unit.test_cmd.TestCinderBackupCmd.test_main [0.044616s] ... ok
{7} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_upload_image_policy_8_other_project_member [0.113929s] ... ok
{4} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_extend_policy_2_legacy_owner [0.148039s] ... ok
{0} cinder.tests.unit.test_cmd.TestCinderManageCmd.test_cluster_commands_remove_not_found [0.041109s] ... ok

Captured stdout:
~~~~~~~~~~~~~~~~
    Couldn't remove cluster acluster because it doesn't exist.

{2} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_upload_image_policy_7_project_foo [0.140747s] ... ok
{14} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_retype_policy_7_project_foo [0.165207s] ... ok
{0} cinder.tests.unit.test_cmd.TestCinderManageCmd.test_db_commands_sync [0.036697s] ... ok
{5} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_create_policy_4_project_admin [0.111139s] ... ok
{3} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_reset_policy_5_project_member [0.132431s] ... ok
{13} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_upload_public_policy_4_project_admin [0.216169s] ... ok
{0} cinder.tests.unit.test_cmd.TestCinderManageCmd.test_main [0.038406s] ... ok
{8} cinder.tests.unit.policies.test_volume.VolumePolicyTests.test_owner_can_update_volumes [1.223743s] ... ok
{0} cinder.tests.unit.test_cmd.TestCinderRtstoolCmd.test_main_create [0.035655s] ... ok
{4} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_migrate_complete_policy_3_system_admin [0.134713s] ... ok
{2} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_begin_detaching_policy_2_legacy_owner [0.128691s] ... ok
{9} cinder.tests.unit.policies.test_volume_type.VolumeTypeEncryptionTypePolicyTests.test_admin_can_update_volume_type_encryption_type [1.237151s] ... ok
{5} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_image_metadata_show_policy_8_other_project_member [0.103051s] ... ok
{14} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_terminate_policy_4_project_admin [0.127109s] ... ok
{11} cinder.tests.unit.policies.test_volume_actions.VolumeProtectionTests.test_owner_can_reserve_unreserve_volume [1.519860s] ... ok
{0} cinder.tests.unit.test_cmd.TestCinderVolumeUsageAuditCmd.test_main_send_delete_volume_error [0.114248s] ... ok
{3} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_retype_policy_5_project_member [0.184543s] ... ok
{13} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_extend_attached_policy_2_legacy_owner [0.173543s] ... ok
{5} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_update_policy_1_legacy_admin [0.106633s] ... ok
{4} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_migrate_complete_policy_7_project_foo [0.128476s] ... ok
{2} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_detach_policy_2_legacy_owner [0.162300s] ... ok
{11} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_create_policy_8_other_project_member [0.103645s] ... ok
{12} cinder.tests.unit.policies.test_volume.VolumesPolicyTest.test_get_all_volumes_policy_7_project_foo [0.885519s] ... ok
{0} cinder.tests.unit.test_cmd.TestCinderVolumeUsageAuditCmd.test_main_send_snapshot_error [0.115736s] ... ok
{10} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicySecureRbacTest.test_get_policy_7_project_foo [0.530178s] ... ok
{3} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_unreserve_policy_1_legacy_admin [0.120942s] ... ok
{4} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_migrate_policy_9_other_project_reader [0.115826s] ... ok
{0} cinder.tests.unit.test_db_api.DBAPIBackupTestCase.test_backup_update_with_fail_reason_truncation [0.047924s] ... ok
{13} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_extend_policy_1_legacy_admin [0.152006s] ... ok
{5} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicyTest.test_delete_policy_4_project_admin [0.160527s] ... ok
{12} cinder.tests.unit.policies.test_volume.VolumesPolicyTest.test_get_volume_policy_1_legacy_admin [0.105796s] ... ok
{11} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_delete_policy_6_project_reader [0.118381s] ... ok
{0} cinder.tests.unit.test_db_api.DBAPIConsistencygroupTestCase.test_consistencygroup_include_in_cluster_by_host_1_host1_backend1_pool1 [0.046678s] ... ok
{2} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_detach_policy_4_project_admin [0.158590s] ... ok
{3} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_unreserve_policy_8_other_project_member [0.112508s] ... ok
{12} cinder.tests.unit.policies.test_volume_access.VolumeTypeAccessFieldPolicyTest.test_type_access_policy_type_create_3_system_admin [0.058104s] ... ok
{10} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicySecureRbacTest.test_update_policy_4_project_admin [0.142222s] ... ok
{4} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_reserve_policy_1_legacy_admin [0.115016s] ... ok
{13} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_force_delete_policy_2_legacy_owner [0.113781s] ... ok
{0} cinder.tests.unit.test_db_api.DBAPIGroupTypeTestCase.test_group_get_all_by_host [0.093752s] ... ok
{12} cinder.tests.unit.policies.test_volume_access.VolumeTypeAccessFieldPolicyTest.test_type_access_policy_type_show_5_project_member [0.058528s] ... ok
{0} cinder.tests.unit.test_db_api.DBAPIQuotaClassTestCase.test_quota_class_destroy [0.041080s] ... ok
{3} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_update_readonly_policy_6_project_reader [0.115761s] ... ok
{12} cinder.tests.unit.policies.test_volume_access.VolumeTypeAccessFieldPolicyTest.test_type_access_policy_type_show_8_other_project_member [0.059176s] ... ok
{11} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_delete_policy_7_project_foo [0.187325s] ... ok
{0} cinder.tests.unit.test_db_api.DBAPIReservationTestCase.test_reservation_rollback_negative [0.051682s] ... ok
{2} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_force_detach_policy_3_system_admin [0.170440s] ... ok
{5} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicyTest.test_update_policy_1_legacy_admin [0.221269s] ... ok
{10} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicyTest.test_create_policy_5_project_member [0.144189s] ... ok
{4} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_reset_policy_3_system_admin [0.154266s] ... ok
{13} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_migrate_complete_policy_8_other_project_member [0.155380s] ... ok
{0} cinder.tests.unit.test_db_api.DBAPIServiceTestCase.test_service_update [0.043598s] ... ok
{1} cinder.tests.unit.policies.test_volume_actions.VolumeProtectionTests.test_owner_can_initialize_terminate_conn [1.498347s] ... ok
{11} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_get_policy_4_project_admin [0.103702s] ... ok
{3} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_extend_policy_5_project_member [0.151483s] ... ok
{7} cinder.tests.unit.policies.test_volume_actions.VolumeProtectionTests.test_nonadmin_cannot_force_delete_volumes [0.784116s] ... ok
{10} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicyTest.test_delete_policy_4_project_admin [0.118991s] ... ok
{2} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_migrate_complete_policy_2_legacy_owner [0.130218s] ... ok
{14} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_unreserve_policy_7_project_foo [0.614856s] ... ok
{4} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_reset_policy_5_project_member [0.123980s] ... ok
{1} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_create_policy_7_project_foo [0.103520s] ... ok
{11} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_image_metadata_set_policy_6_project_reader [0.098404s] ... ok
{10} cinder.tests.unit.policies.test_type_extra_specs.TypeExtraSpecsPolicySecureRbacTest.test_create_policy_8_other_project_member [0.074165s] ... ok
{13} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_migrate_policy_2_legacy_owner [0.161387s] ... ok
{12} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_attach_policy_4_project_admin [0.230527s] ... ok
{8} cinder.tests.unit.policies.test_volume.VolumePolicyTests.test_owner_cannot_update_metadata_for_others [0.792169s] ... ok
{2} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_migrate_policy_5_project_member [0.118106s] ... ok
{1} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_create_policy_9_other_project_reader [0.097199s] ... ok
{3} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_extend_policy_6_project_reader [0.151428s] ... ok
{9} cinder.tests.unit.policies.test_volume_type.VolumeTypeEncryptionTypePolicyTests.test_nonadmin_cannot_create_volume_type_encryption_type [0.760990s] ... ok
{10} cinder.tests.unit.policies.test_type_extra_specs.TypeExtraSpecsPolicySecureRbacTest.test_delete_policy_7_project_foo [0.074778s] ... ok
{14} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_upload_image_policy_3_system_admin [0.142293s] ... ok
{4} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_revert_policy_7_project_foo [0.138559s] ... ok
{11} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_image_metadata_show_policy_5_project_member [0.102949s] ... ok
{13} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_reserve_policy_7_project_foo [0.119925s] ... ok
{12} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_begin_detaching_policy_6_project_reader [0.132216s] ... ok
{9} cinder.tests.unit.policies.test_volume_type.VolumeTypePolicySecureRbacTest.test_extra_spec_policy_5_project_member [0.081064s] ... ok
{10} cinder.tests.unit.policies.test_type_extra_specs.TypeExtraSpecsPolicySecureRbacTest.test_update_policy_2_legacy_owner [0.077020s] ... ok
{1} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_delete_policy_1_legacy_admin [0.106234s] ... ok
{2} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_reset_policy_2_legacy_owner [0.128036s] ... ok
{3} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_force_delete_policy_1_legacy_admin [0.126554s] ... ok
{14} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_upload_public_policy_2_legacy_owner [0.117874s] ... ok
{4} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_unreserve_policy_7_project_foo [0.116107s] ... ok
{11} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_image_metadata_show_policy_9_other_project_reader [0.103115s] ... ok
{9} cinder.tests.unit.policies.test_volume_type.VolumeTypePolicySecureRbacTest.test_extra_spec_policy_6_project_reader [0.077781s] ... ok
{10} cinder.tests.unit.policies.test_type_extra_specs.TypeExtraSpecsPolicyTest.test_delete_policy_4_project_admin [0.085646s] ... ok
{13} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_reset_policy_8_other_project_member [0.130498s] ... ok
{12} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_extend_attached_policy_2_legacy_owner [0.129203s] ... ok
{1} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_image_metadata_remove_policy_1_legacy_admin [0.117250s] ... ok
{11} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_update_policy_7_project_foo [0.100018s] ... ok
{9} cinder.tests.unit.policies.test_volume_type.VolumeTypePolicyTest.test_extra_spec_policy_7_project_foo [0.078594s] ... ok
{14} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_begin_detaching_policy_6_project_reader [0.116795s] ... ok
{4} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_update_readonly_policy_1_legacy_admin [0.119415s] ... ok
{10} cinder.tests.unit.policies.test_type_extra_specs.TypeExtraSpecsPolicyTest.test_update_policy_3_system_admin [0.085784s] ... ok
{3} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_force_detach_policy_2_legacy_owner [0.130983s] ... ok
{9} cinder.tests.unit.privsep.targets.test_nvmet.TestNvmetClasses.test_same_classes_3_ANAGroup [0.033965s] ... ok
{2} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_retype_policy_1_legacy_admin [0.178440s] ... ok
{8} cinder.tests.unit.policies.test_volume.VolumesPolicySecureRbacTest.test_create_multiattach_volume_policy_1_legacy_admin [0.325676s] ... ok
{9} cinder.tests.unit.privsep.targets.test_nvmet.TestSerialize.test_others_4_None [0.034198s] ... ok
{1} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_image_metadata_set_policy_1_legacy_admin [0.109681s] ... ok
{11} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicyTest.test_get_policy_9_other_project_reader [0.096446s] ... ok
{12} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_extend_policy_4_project_admin [0.149801s] ... ok
{9} cinder.tests.unit.scheduler.test_capacity_weigher.CapacityWeigherTestCase.test_capacity_weight_multiplier1_1 [0.046898s] ... ok
{13} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_retype_policy_7_project_foo [0.187918s] ... ok
{14} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_detach_policy_8_other_project_member [0.123683s] ... ok
{4} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_update_readonly_policy_3_system_admin [0.119843s] ... ok
{3} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_initialize_policy_9_other_project_reader [0.114827s] ... ok
{9} cinder.tests.unit.scheduler.test_capacity_weigher.CapacityWeigherTestCase.test_default_of_spreading_first_3 [0.041412s] ... ok
{2} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_roll_detaching_policy_1_legacy_admin [0.117034s] ... ok
{1} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_image_metadata_set_policy_7_project_foo [0.099819s] ... ok
{11} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicyTest.test_image_metadata_remove_policy_1_legacy_admin [0.117368s] ... ok
{12} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_extend_policy_8_other_project_member [0.114305s] ... ok
{9} cinder.tests.unit.scheduler.test_filter_scheduler.FilterSchedulerTestCase.test_create_volume_host_same_as_resource_3___host1___False_ [0.072117s] ... ok
{14} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_force_delete_policy_9_other_project_reader [0.112413s] ... ok
{4} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_upload_public_policy_2_legacy_owner [0.115845s] ... ok
{13} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_terminate_policy_5_project_member [0.127109s] ... ok
{0} cinder.tests.unit.test_db_api.DBAPISnapshotTestCase.test_snapshot_get_latest_for_volume_3 [0.742778s] ... ok
{8} cinder.tests.unit.policies.test_volume.VolumesPolicySecureRbacTest.test_create_multiattach_volume_policy_8_other_project_member [0.218659s] ... ok
{3} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_migrate_policy_3_system_admin [0.146025s] ... ok
{9} cinder.tests.unit.scheduler.test_filter_scheduler.FilterSchedulerTestCase.test_create_volume_no_hosts_invalid_req [0.053008s] ... ok
{1} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_image_metadata_show_policy_2_legacy_owner [0.101869s] ... ok
{2} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_roll_detaching_policy_5_project_member [0.119583s] ... ok
{0} cinder.tests.unit.test_db_api.DBAPIVolumeTestCase.test_volume_create [0.037388s] ... ok
{11} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicyTest.test_image_metadata_remove_policy_2_legacy_owner [0.115642s] ... ok
{9} cinder.tests.unit.scheduler.test_filter_scheduler.FilterSchedulerTestCase.test_retry_exceeded_max_attempts [0.047927s] ... ok
{4} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_create_policy_6_project_reader [0.101320s] ... ok
{0} cinder.tests.unit.test_db_api.DBAPIVolumeTypeTestCase.test_volume_type_create__exists [0.037926s] ... ok
{12} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_initialize_policy_1_legacy_admin [0.128917s] ... ok
{5} cinder.tests.unit.policies.test_volume_metadata.VolumePolicyTests.test_owner_can_delete_metadata [0.865672s] ... ok
{14} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_migrate_complete_policy_4_project_admin [0.138247s] ... ok
{9} cinder.tests.unit.scheduler.test_goodness_weigher.GoodnessWeigherTestCase.test_goodness_weigher_extra_specs_substitution [0.048609s] ... ok
{1} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicyTest.test_create_policy_6_project_reader [0.106709s] ... ok
{13} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_upload_image_policy_7_project_foo [0.143422s] ... ok
{9} cinder.tests.unit.scheduler.test_goodness_weigher.GoodnessWeigherTestCase.test_goodness_weigher_untyped_volume [0.035362s] ... ok
{0} cinder.tests.unit.test_db_api.DBCommonFilterTestCase.test_resource_get_all_like_filter_6 [0.069174s] ... ok
{2} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_upload_image_policy_5_project_member [0.142523s] ... ok
{6} cinder.tests.unit.policies.test_volume_actions.VolumeProtectionTests.test_owner_cannot_begin_roll_detaching_for_others [2.298122s] ... ok
{11} cinder.tests.unit.policies.test_volume_transfers.VolumeTransferPolicySecureRbacTest.test_create_volume_transfer_policy_3_system_admin [0.112010s] ... ok
{3} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_reset_policy_1_legacy_admin [0.163578s] ... ok
{9} cinder.tests.unit.scheduler.test_host_filters.BasicFiltersTestCase.test_capability_filter_fails_none_extra_specs [0.034838s] ... ok
{0} cinder.tests.unit.test_exception.CinderExceptionTestCase.test_error_code_from_kwarg [0.032706s] ... ok
{4} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicyTest.test_image_metadata_remove_policy_7_project_foo [0.121393s] ... ok
{1} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicyTest.test_delete_policy_8_other_project_member [0.097591s] ... ok
{9} cinder.tests.unit.scheduler.test_host_filters.BasicFiltersTestCase.test_capability_filter_fails_wrong_scope_extra_specs_list [0.035399s] ... ok
{0} cinder.tests.unit.test_hacking.HackingTestCase.test_validate_assertTrue [0.032020s] ... ok
{14} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_reserve_policy_9_other_project_reader [0.112897s] ... ok
